protein,ligand,model_id,energy,cx,cy,cz
6BB5,heme_O2,60,-15.22,-0.34702127659574467,-0.040638297872340426,-0.04259574468085106
6BB5,heme_O2,61,-12.98,-0.32659574468085106,-0.013191489361702127,-0.04259574468085106
6BB5,heme_O2,62,-15.29,-0.3502127659574468,-0.03787234042553191,-0.04259574468085106
6BB5,heme_O2,63,-5.91,-0.12936170212765957,-0.05978723404255319,-0.04259574468085106
6BB5,heme_O2,64,-13.46,-0.3274468085106383,-0.023191489361702126,-0.04259574468085106
6BB5,heme_O2,65,-15.22,-0.34787234042553195,-0.03829787234042553,-0.04259574468085106
6BB5,heme_O2,66,-5.64,-0.18851063829787235,0.005106382978723405,-0.04259574468085106
6BB5,heme_O2,67,-15.42,-0.345531914893617,-0.046170212765957445,-0.04259574468085106
6BB5,heme_O2,68,-5.46,-0.1295744680851064,-0.04893617021276596,-0.04259574468085106
6BB5,heme_O2,69,-7.83,-0.21361702127659574,-0.016170212765957447,-0.04259574468085106
6BB5,heme_O2,70,-15.01,-0.3417021276595745,-0.04042553191489362,-0.04259574468085106
6BB5,heme_O2,71,-15.33,-0.34893617021276596,-0.041063829787234045,-0.04259574468085106
6BB5,heme_O2,72,-6.46,-0.13042553191489362,-0.0697872340425532,-0.04259574468085106
6BB5,heme_O2,73,-7.57,-0.1727659574468085,-0.051702127659574465,-0.04259574468085106
6BB5,heme_O2,74,-15.25,-0.345531914893617,-0.042340425531914895,-0.04259574468085106
6BB5,heme_O2,75,-14.25,-0.3393617021276596,-0.02723404255319149,-0.04259574468085106
6BB5,heme_O2,76,-14.32,-0.3393617021276596,-0.02872340425531915,-0.04259574468085106
6BB5,heme_O2,77,-15.32,-0.34574468085106386,-0.04340425531914893,-0.04259574468085106
6BB5,heme_O2,78,-14.22,-0.3348936170212766,-0.03148936170212766,-0.04259574468085106
6BB5,heme_O2,79,-15.38,-0.34808510638297874,-0.042765957446808514,-0.04259574468085106
6BB5,heme_O2,80,-15.31,-0.3497872340425532,-0.04021276595744681,-0.04259574468085106
6BB5,heme_O2,81,-15.64,-0.35319148936170214,-0.0425531914893617,-0.04259574468085106
6BB5,heme_O2,82,-15.39,-0.3448936170212766,-0.04553191489361703,-0.04259574468085106
6BB5,heme_O2,83,-14.73,-0.33617021276595743,-0.04085106382978723,-0.04259574468085106
6BB5,heme_O2,84,-15.35,-0.34127659574468083,-0.04723404255319149,-0.04259574468085106
6BB5,heme_O2,85,-6.61,-0.16787234042553192,-0.036382978723404256,-0.04259574468085106
6BB5,heme_O2,86,-8.13,-0.21170212765957447,-0.024468085106382976,-0.04259574468085106
6BB5,heme_O2,87,-7.66,-0.21361702127659576,-0.013191489361702126,-0.04259574468085106
6BB5,heme_O2,88,-14.23,-0.3363829787234043,-0.03,-0.04259574468085106
6BB5,heme_O2,89,-15.31,-0.34617021276595744,-0.043617021276595745,-0.04259574468085106
6BB5,heme_O2,90,-15.7,-0.3502127659574468,-0.04765957446808511,-0.04259574468085106
6BB5,heme_O2,91,-7.43,-0.1823404255319149,-0.03872340425531915,-0.04259574468085106
6BB5,heme_O2,92,-14.3,-0.33702127659574466,-0.031276595744680856,-0.04259574468085106
6BB5,heme_O2,93,-14.37,-0.3414893617021277,-0.027659574468085105,-0.04259574468085106
6BB5,heme_O2,94,-5.72,-0.13319148936170214,-0.05212765957446809,-0.04259574468085106
6BB5,heme_O2,95,-12.93,-0.3291489361702128,-0.008936170212765958,-0.04259574468085106
6BB5,heme_O2,96,-5.78,-0.17319148936170212,-0.013617021276595745,-0.04259574468085106
6BB5,heme_O2,97,-14.23,-0.334468085106383,-0.03212765957446808,-0.04259574468085106
6BB5,heme_O2,98,-16.37,-0.3548936170212766,-0.05680851063829787,-0.04259574468085106
6BB5,heme_O2,99,-16.54,-0.36361702127659573,-0.05042553191489362,-0.04259574468085106
6BB5,heme_O2,100,-16.0,-0.3565957446808511,-0.04765957446808511,-0.04259574468085106
6BB5,IHP,1,,-0.036458333333333336,-0.0014583333333333336,-0.00012500000000000358
6BB5,IHP,2,,-0.07479166666666667,-0.004166666666666667,-0.00012500000000000358
6BB5,IHP,3,,-0.03833333333333334,-0.0008333333333333335,-0.00012500000000000358
6BB5,IHP,4,,-0.06958333333333333,-0.014791666666666668,-0.00012500000000000358
6BB5,IHP,5,,-0.03791666666666667,0.0004166666666666669,-0.00012500000000000358
6BB5,IHP,6,,-0.05645833333333333,-0.006666666666666667,-0.00012500000000000358
6BB5,IHP,7,,-0.06729166666666667,-0.006666666666666665,-0.00012500000000000358
6BB5,IHP,8,,-0.083125,-0.0010416666666666662,-0.00012500000000000358
6BB5,IHP,9,,-0.042708333333333334,-0.0027083333333333334,-0.00012500000000000358
6BB5,IHP,10,,-0.10270833333333333,-0.0020833333333333333,-0.00012500000000000358
6BB5,IHP,11,,-0.03270833333333333,-0.005625,-0.00012500000000000358
6BB5,IHP,12,,-0.057708333333333334,-0.004583333333333333,-0.00012500000000000358
6BB5,IHP,13,,-0.08145833333333334,-0.001875,-0.00012500000000000358
6BB5,IHP,14,,-0.045625,-0.0004166666666666666,-0.00012500000000000358
6BB5,IHP,15,,-0.075,-0.011666666666666667,-0.00012500000000000358
6BB5,IHP,16,,-0.049375,-0.0012499999999999994,-0.00012500000000000358
6BB5,IHP,17,,-0.028541666666666667,-0.006458333333333333,-0.00012500000000000358
6BB5,IHP,18,,-0.08583333333333333,-0.003958333333333334,-0.00012500000000000358
6BB5,IHP,19,,-0.06708333333333333,-0.007083333333333333,-0.00012500000000000358
6BB5,IHP,20,,-0.08041666666666666,-0.0012499999999999994,-0.00012500000000000358
6BB5,IHP,21,,-0.06479166666666666,-0.0010416666666666664,-0.00012500000000000358
6BB5,IHP,22,,-0.04791666666666667,0.00020833333333333313,-0.00012500000000000358
6BB5,IHP,23,,-0.05979166666666667,-0.005,-0.00012500000000000358
6BB5,IHP,24,,-0.06208333333333333,-0.004583333333333333,-0.00012500000000000358
6BB5,IHP,25,,-0.029166666666666667,0.0008333333333333335,-0.00012500000000000358
6BB5,IHP,26,,-0.09145833333333334,-0.003125,-0.00012500000000000358
6BB5,IHP,27,,-0.10604166666666667,-0.002291666666666667,-0.00012500000000000358
6BB5,IHP,28,,-0.08916666666666667,-0.0002083333333333325,-0.00012500000000000358
6BB5,IHP,29,,-0.020833333333333332,-0.0037500000000000003,-0.00012500000000000358
6BB5,IHP,30,,-0.0675,-0.003958333333333333,-0.00012500000000000358
6BB5,IHP,31,,-0.10020833333333333,-0.0025000000000000005,-0.00012500000000000358
6BB5,IHP,32,,-0.07083333333333333,0.00020833333333333413,-0.00012500000000000358
6BB5,IHP,33,,-0.05479166666666667,-0.0022916666666666675,-0.00012500000000000358
6BB5,IHP,34,,-0.03895833333333333,-0.0014583333333333332,-0.00012500000000000358
6BB5,IHP,35,,-0.09125,-0.0008333333333333324,-0.00012500000000000358
6BB5,IHP,36,,-0.09645833333333334,-0.009791666666666669,-0.00012500000000000358
6BB5,IHP,37,,-0.059166666666666666,-0.0018750000000000004,-0.00012500000000000358
6BB5,IHP,38,,-0.07208333333333333,-0.007916666666666667,-0.00012500000000000358
6BB5,IHP,39,,-0.05979166666666667,-0.00020833333333333497,-0.00012500000000000358
6BB5,IHP,40,,-0.06875,-0.0022916666666666675,-0.00012500000000000358
6BB5,IHP,41,,-0.095625,-0.0010416666666666664,-0.00012500000000000358
6BB5,IHP,42,,-0.027916666666666666,-0.0064583333333333316,-0.00012500000000000358
6BB5,IHP,43,,-0.04895833333333333,-7.228014483236696e-20,-0.00012500000000000358
6BB5,IHP,44,,-0.06145833333333334,-0.0029166666666666664,-0.00012500000000000358
6BB5,IHP,45,,-0.027291666666666665,0.0008333333333333338,-0.00012500000000000358
6BB5,IHP,46,,-0.050833333333333335,-0.005624999999999999,-0.00012500000000000358
6BB5,IHP,47,,-0.059375,0.0010416666666666667,-0.00012500000000000358
6BB5,IHP,48,,-0.043958333333333335,-0.003125,-0.00012500000000000358
6BB5,IHP,49,,-0.07395833333333333,-0.003125,-0.00012500000000000358
6BB5,IHP,50,,-0.08666666666666667,-0.006041666666666666,-0.00012500000000000358
6BB5,IHP,51,,-0.08875,-0.002916666666666667,-0.00012500000000000358
6BB5,IHP,52,,-0.060625000000000005,-0.0037500000000000016,-0.00012500000000000358
6BB5,IHP,53,,-0.0525,0.0012500000000000002,-0.00012500000000000358
6BB5,IHP,54,,-0.04645833333333333,-0.0027083333333333343,-0.00012500000000000358
6BB5,IHP,55,,-0.038125,0.000833333333333333,-0.00012500000000000358
6BB5,IHP,56,,-0.08020833333333334,-0.001666666666666667,-0.00012500000000000358
6BB5,IHP,57,,-0.04708333333333334,0.0027083333333333334,-0.00012500000000000358
6BB5,IHP,58,,-0.050208333333333334,-0.003958333333333334,-0.00012500000000000358
6BB5,IHP,59,,-0.06833333333333333,-0.008124999999999999,-0.00012500000000000358
6BB5,IHP,60,,-0.08416666666666667,0.0002083333333333325,-0.00012500000000000358
6BB5,IHP,61,,-0.05375,-0.00375,-0.00012500000000000358
6BB5,IHP,62,,-0.036875,-0.005208333333333332,-0.00012500000000000358
6BB5,IHP,63,,-0.07458333333333333,-0.0025,-0.00012500000000000358
6BB5,IHP,64,,-0.028333333333333332,-0.012499999999999999,-0.00012500000000000358
6BB5,IHP,65,,-0.050624999999999996,-0.0077083333333333335,-0.00012500000000000358
6BB5,IHP,66,,-0.06645833333333333,-0.012708333333333334,-0.00012500000000000358
6BB5,IHP,67,,-0.08041666666666666,-0.013125000000000001,-0.00012500000000000358
6BB5,IHP,68,,-0.050833333333333335,-0.001875,-0.00012500000000000358
6BB5,IHP,69,,-0.041666666666666664,-0.003333333333333334,-0.00012500000000000358
6BB5,IHP,70,,-0.069375,-0.0014583333333333336,-0.00012500000000000358
6BB5,IHP,71,,-0.053125,0.0014583333333333327,-0.00012500000000000358
6BB5,IHP,72,,-0.03666666666666667,-0.0004166666666666667,-0.00012500000000000358
6BB5,IHP,73,,-0.07083333333333333,0.0029166666666666655,-0.00012500000000000358
6BB5,IHP,74,,-0.048541666666666664,-0.0004166666666666667,-0.00012500000000000358
6BB5,IHP,75,,-0.09208333333333334,-0.011875,-0.00012500000000000358
6BB5,IHP,76,,-0.08958333333333333,-0.015625,-0.00012500000000000358
6BB5,IHP,77,,-0.06166666666666667,-0.000625,-0.00012500000000000358
6BB5,IHP,78,,-0.06375,-0.00020833333333333378,-0.00012500000000000358
6BB5,IHP,79,,-0.028333333333333335,-0.008333333333333335,-0.00012500000000000358
6BB5,IHP,80,,-0.07145833333333333,-0.0016666666666666661,-0.00012500000000000358
6BB5,IHP,81,,-0.060208333333333336,0.0010416666666666669,-0.00012500000000000358
6BB5,IHP,82,,-0.080625,-0.012083333333333331,-0.00012500000000000358
6BB5,IHP,83,,-0.035625000000000004,-0.006666666666666666,-0.00012500000000000358
6BB5,IHP,84,,-0.069375,-0.0010416666666666667,-0.00012500000000000358
6BB5,IHP,85,,-0.06041666666666667,-0.0014583333333333332,-0.00012500000000000358
6BB5,IHP,86,,-0.04958333333333333,-0.0012499999999999994,-0.00012500000000000358
6BB5,IHP,87,,-0.03770833333333334,-0.0027083333333333343,-0.00012500000000000358
6BB5,IHP,88,,-0.08083333333333334,-0.012916666666666667,-0.00012500000000000358
6BB5,IHP,89,,-0.057708333333333334,-0.0018750000000000006,-0.00012500000000000358
6BB5,IHP,90,,-0.07458333333333333,-0.000416666666666667,-0.00012500000000000358
6BB5,IHP,91,,-0.07979166666666666,-0.0008333333333333335,-0.00012500000000000358
6BB5,IHP,92,,-0.08375,-0.008125,-0.00012500000000000358
6BB5,IHP,93,,-0.029375,-0.0012499999999999998,-0.00012500000000000358
6BB5,IHP,94,,-0.051041666666666666,-0.001666666666666667,-0.00012500000000000358
6BB5,IHP,95,,-0.05520833333333333,-0.006458333333333334,-0.00012500000000000358
6BB5,IHP,96,,-0.11875,-0.011666666666666667,-0.00012500000000000358
6BB5,IHP,97,,-0.08083333333333334,-0.005000000000000001,-0.00012500000000000358
6BB5,IHP,98,,-0.021666666666666667,-0.0037500000000000007,-0.00012500000000000358
6BB5,IHP,99,,-0.0725,-0.008541666666666666,-0.00012500000000000358
6BB5,IHP,100,,-0.08166666666666667,-0.0022916666666666662,-0.00012500000000000358
2DN3,2_3_BPG,1,-6.34,-0.23933333333333331,-0.302,-0.33066666666666666
2DN3,2_3_BPG,2,-6.7,-0.218,-0.3473333333333333,-0.33066666666666666
2DN3,2_3_BPG,3,-7.27,-0.20466666666666666,-0.40066666666666667,-0.33066666666666666
2DN3,2_3_BPG,4,-6.57,-0.20666666666666667,-0.35000000000000003,-0.33066666666666666
2DN3,2_3_BPG,5,-6.72,-0.20466666666666666,-0.362,-0.33066666666666666
2DN3,2_3_BPG,6,-7.1,-0.17133333333333334,-0.422,-0.33066666666666666
2DN3,2_3_BPG,7,-6.99,-0.17933333333333334,-0.4086666666666667,-0.33066666666666666
2DN3,2_3_BPG,8,-6.89,-0.23133333333333334,-0.3466666666666667,-0.33066666666666666
2DN3,2_3_BPG,9,-7.12,-0.212,-0.38266666666666665,-0.33066666666666666
2DN3,2_3_BPG,10,-7.18,-0.20266666666666666,-0.396,-0.33066666666666666
2DN3,2_3_BPG,11,-6.29,-0.186,-0.3526666666666667,-0.33066666666666666
2DN3,2_3_BPG,12,-6.99,-0.23333333333333334,-0.352,-0.33066666666666666
2DN3,2_3_BPG,13,-7.21,-0.23733333333333334,-0.362,-0.33066666666666666
2DN3,2_3_BPG,14,-7.13,-0.20466666666666666,-0.38933333333333336,-0.33066666666666666
2DN3,2_3_BPG,15,-7.13,-0.22866666666666666,-0.368,-0.33066666666666666
2DN3,2_3_BPG,16,-7.08,-0.20199999999999999,-0.3873333333333333,-0.33066666666666666
2DN3,2_3_BPG,17,-7.03,-0.23333333333333334,-0.3546666666666667,-0.33066666666666666
2DN3,2_3_BPG,18,-7.05,-0.20533333333333334,-0.38466666666666666,-0.33066666666666666
2DN3,2_3_BPG,19,-6.87,-0.25666666666666665,-0.32066666666666666,-0.33066666666666666
2DN3,2_3_BPG,20,-6.69,-0.20266666666666666,-0.3626666666666667,-0.33066666666666666
2DN3,2_3_BPG,21,-7.22,-0.21333333333333332,-0.38933333333333336,-0.33066666666666666
2DN3,2_3_BPG,22,-7.26,-0.23066666666666666,-0.372,-0.33066666666666666
2DN3,2_3_BPG,23,-6.89,-0.186,-0.39266666666666666,-0.33066666666666666
2DN3,2_3_BPG,24,-7.17,-0.26466666666666666,-0.33266666666666667,-0.33066666666666666
2DN3,2_3_BPG,25,-7.03,-0.21133333333333335,-0.37733333333333335,-0.33066666666666666
2DN3,2_3_BPG,26,-6.9,-0.17933333333333332,-0.40066666666666667,-0.33066666666666666
2DN3,2_3_BPG,27,-6.93,-0.22733333333333333,-0.35333333333333333,-0.33066666666666666
2DN3,2_3_BPG,28,-7.1,-0.23,-0.364,-0.33066666666666666
2DN3,2_3_BPG,29,-7.01,-0.17533333333333334,-0.412,-0.33066666666666666
2DN3,2_3_BPG,30,-6.93,-0.22466666666666665,-0.358,-0.33066666666666666
2DN3,2_3_BPG,31,-7.21,-0.19666666666666668,-0.4033333333333333,-0.33066666666666666
2DN3,2_3_BPG,32,-7.05,-0.21533333333333335,-0.37466666666666665,-0.33066666666666666
2DN3,2_3_BPG,33,-7.06,-0.20466666666666666,-0.38466666666666666,-0.33066666666666666
2DN3,2_3_BPG,34,-7.06,-0.22933333333333333,-0.36133333333333334,-0.33066666666666666
2DN3,2_3_BPG,35,-7.01,-0.24533333333333332,-0.3413333333333333,-0.33066666666666666
2DN3,2_3_BPG,36,-6.94,-0.24733333333333332,-0.334,-0.33066666666666666
2DN3,2_3_BPG,37,-6.68,-0.23,-0.334,-0.33066666666666666
2DN3,2_3_BPG,38,-7.21,-0.23266666666666666,-0.3686666666666667,-0.33066666666666666
2DN3,2_3_BPG,39,-6.96,-0.22133333333333333,-0.3606666666666667,-0.33066666666666666
2DN3,2_3_BPG,40,-6.8,-0.15266666666666667,-0.4206666666666667,-0.33066666666666666
2DN3,2_3_BPG,41,-6.86,-0.21533333333333332,-0.362,-0.33066666666666666
2DN3,2_3_BPG,42,-7.0,-0.21066666666666667,-0.37666666666666665,-0.33066666666666666
2DN3,2_3_BPG,43,-6.77,-0.22666666666666666,-0.3426666666666667,-0.33066666666666666
2DN3,2_3_BPG,44,-7.16,-0.22133333333333333,-0.3746666666666667,-0.33066666666666666
2DN3,2_3_BPG,45,-7.36,-0.21466666666666667,-0.3973333333333333,-0.33066666666666666
2DN3,2_3_BPG,46,-7.17,-0.22933333333333333,-0.37,-0.33066666666666666
2DN3,2_3_BPG,47,-7.3,-0.218,-0.38866666666666666,-0.33066666666666666
2DN3,2_3_BPG,48,-7.16,-0.23866666666666667,-0.356,-0.33066666666666666
2DN3,2_3_BPG,49,-6.96,-0.22466666666666668,-0.35933333333333334,-0.33066666666666666
2DN3,2_3_BPG,50,-7.08,-0.24066666666666667,-0.348,-0.33066666666666666
2DN3,2_3_BPG,51,-7.03,-0.22666666666666666,-0.36133333333333334,-0.33066666666666666
2DN3,2_3_BPG,52,-6.84,-0.20733333333333334,-0.36733333333333335,-0.33066666666666666
2DN3,2_3_BPG,53,-6.71,-0.162,-0.404,-0.33066666666666666
2DN3,2_3_BPG,54,-7.18,-0.26866666666666666,-0.3293333333333333,-0.33066666666666666
2DN3,2_3_BPG,55,-7.2,-0.22866666666666666,-0.372,-0.33066666666666666
2DN3,2_3_BPG,56,-6.91,-0.17866666666666667,-0.4026666666666667,-0.33066666666666666
2DN3,2_3_BPG,57,-7.36,-0.224,-0.386,-0.33066666666666666
2DN3,2_3_BPG,58,-6.92,-0.184,-0.396,-0.33066666666666666
2DN3,2_3_BPG,59,-7.02,-0.20333333333333334,-0.38533333333333336,-0.33066666666666666
2DN3,2_3_BPG,60,-6.67,-0.294,-0.27,-0.33066666666666666
2DN3,2_3_BPG,61,-7.0,-0.23066666666666666,-0.35533333333333333,-0.33066666666666666
2DN3,2_3_BPG,62,-6.33,-0.21,-0.33066666666666666,-0.33066666666666666
2DN3,2_3_BPG,63,-6.69,-0.19733333333333333,-0.368,-0.33066666666666666
2DN3,2_3_BPG,64,-7.16,-0.23199999999999998,-0.36333333333333334,-0.33066666666666666
2DN3,2_3_BPG,65,-7.05,-0.21066666666666667,-0.3786666666666667,-0.33066666666666666
2DN3,2_3_BPG,66,-7.18,-0.20800000000000002,-0.39,-0.33066666666666666
2DN3,2_3_BPG,67,-7.34,-0.21666666666666667,-0.3933333333333333,-0.33066666666666666
2DN3,2_3_BPG,68,-6.91,-0.182,-0.398,-0.33066666666666666
2DN3,2_3_BPG,69,-6.9,-0.224,-0.356,-0.33066666666666666
2DN3,2_3_BPG,70,-6.73,-0.218,-0.348,-0.33066666666666666
2DN3,2_3_BPG,71,-6.94,-0.23199999999999998,-0.35,-0.33066666666666666
2DN3,2_3_BPG,72,-7.18,-0.19866666666666666,-0.40066666666666667,-0.33066666666666666
2DN3,2_3_BPG,73,-6.5,-0.21866666666666668,-0.3333333333333333,-0.33066666666666666
2DN3,2_3_BPG,74,-6.3,-0.20866666666666667,-0.3293333333333333,-0.33066666666666666
2DN3,2_3_BPG,75,-7.33,-0.20866666666666667,-0.40066666666666667,-0.33066666666666666
2DN3,2_3_BPG,76,-6.93,-0.25666666666666665,-0.32466666666666666,-0.33066666666666666
2DN3,2_3_BPG,77,-6.79,-0.21533333333333335,-0.35533333333333333,-0.33066666666666666
2DN3,2_3_BPG,78,-7.22,-0.17866666666666667,-0.422,-0.33066666666666666
2DN3,2_3_BPG,79,-6.73,-0.23066666666666666,-0.34,-0.33066666666666666
2DN3,2_3_BPG,80,-6.89,-0.256,-0.32333333333333336,-0.33066666666666666
2DN3,2_3_BPG,81,-6.53,-0.196,-0.35933333333333334,-0.33066666666666666
2DN3,2_3_BPG,82,-7.17,-0.232,-0.366,-0.33066666666666666
2DN3,2_3_BPG,83,-6.84,-0.22666666666666666,-0.348,-0.33066666666666666
2DN3,2_3_BPG,84,-7.09,-0.19266666666666665,-0.398,-0.33066666666666666
2DN3,2_3_BPG,85,-7.12,-0.178,-0.416,-0.33066666666666666
2DN3,2_3_BPG,86,-7.28,-0.228,-0.378,-0.33066666666666666
2DN3,2_3_BPG,87,-6.75,-0.18533333333333332,-0.38466666666666666,-0.33066666666666666
2DN3,2_3_BPG,88,-6.44,-0.20666666666666667,-0.3406666666666667,-0.33066666666666666
2DN3,2_3_BPG,89,-6.95,-0.20533333333333334,-0.378,-0.33066666666666666
2DN3,2_3_BPG,90,-7.23,-0.20600000000000002,-0.396,-0.33066666666666666
2DN3,2_3_BPG,91,-7.15,-0.23199999999999998,-0.364,-0.33066666666666666
2DN3,2_3_BPG,92,-6.87,-0.234,-0.3426666666666667,-0.33066666666666666
2DN3,2_3_BPG,93,-7.03,-0.236,-0.352,-0.33066666666666666
2DN3,2_3_BPG,94,-7.22,-0.23333333333333334,-0.368,-0.33066666666666666
2DN3,2_3_BPG,95,-7.11,-0.212,-0.38266666666666665,-0.33066666666666666
2DN3,2_3_BPG,96,-7.1,-0.23,-0.36333333333333334,-0.33066666666666666
2DN3,2_3_BPG,97,-6.68,-0.182,-0.384,-0.33066666666666666
2DN3,2_3_BPG,98,-7.05,-0.19933333333333333,-0.39066666666666666,-0.33066666666666666
2DN3,2_3_BPG,99,-6.87,-0.17666666666666667,-0.4013333333333333,-0.33066666666666666
2DN3,2_3_BPG,100,-6.85,-0.212,-0.36533333333333334,-0.33066666666666666
2DN3,heme,1,-2.55,-0.1174074074074074,-0.0016666666666666668,-3.7037037037035065e-05
2DN3,heme,2,-2.87,-0.11259259259259259,-0.012407407407407407,-3.7037037037035065e-05
2DN3,heme,3,-5.45,-0.16203703703703703,-0.010555555555555556,-3.7037037037035065e-05
2DN3,heme,4,-5.58,-0.16944444444444445,-0.005740740740740741,-3.7037037037035065e-05
2DN3,heme,5,-5.18,-0.16648148148148148,-0.00111111111111111,-3.7037037037035065e-05
2DN3,heme,6,-5.66,-0.1751851851851852,-0.0009259259259259256,-3.7037037037035065e-05
2DN3,heme,7,-4.95,-0.14555555555555555,-0.01740740740740741,-3.7037037037035065e-05
2DN3,heme,8,-2.77,-0.11537037037037037,-0.007222222222222222,-3.7037037037035065e-05
2DN3,heme,9,-4.91,-0.1625925925925926,-0.0001851851851851842,-3.7037037037035065e-05
2DN3,heme,10,-5.49,-0.16907407407407407,-0.004444444444444444,-3.7037037037035065e-05
2DN3,heme,11,-3.26,-0.13018518518518518,-0.0016666666666666661,-3.7037037037035065e-05
2DN3,heme,12,-5.46,-0.1685185185185185,-0.005,-3.7037037037035065e-05
2DN3,heme,13,-5.23,-0.16555555555555557,-0.0037037037037037034,-3.7037037037035065e-05
2DN3,heme,14,-2.92,-0.1237037037037037,-0.003333333333333333,-3.7037037037035065e-05
2DN3,heme,15,-2.92,-0.12351851851851853,-0.0022222222222222227,-3.7037037037035065e-05
2DN3,heme,16,-3.82,-0.13462962962962963,-0.007037037037037037,-3.7037037037035065e-05
2DN3,heme,17,-2.02,-0.10481481481481482,-0.00462962962962963,-3.7037037037035065e-05
2DN3,heme,18,-2.97,-0.12481481481481482,-0.0012962962962962965,-3.7037037037035065e-05
2DN3,heme,19,-4.88,-0.1622222222222222,0.0012962962962962965,-3.7037037037035065e-05
2DN3,heme,20,-2.5,-0.11833333333333333,0.0005555555555555553,-3.7037037037035065e-05
2DN3,heme,21,-2.77,-0.12222222222222222,-0.0005555555555555557,-3.7037037037035065e-05
2DN3,heme,22,-4.85,-0.16037037037037039,-0.0012962962962962965,-3.7037037037035065e-05
2DN3,heme,23,-4.12,-0.13962962962962963,-0.007962962962962963,-3.7037037037035065e-05
2DN3,heme,24,-2.68,-0.11574074074074074,-0.005185185185185185,-3.7037037037035065e-05
2DN3,heme,25,-2.51,-0.11648148148148148,-0.002037037037037037,-3.7037037037035065e-05
2DN3,heme,26,-4.13,-0.14814814814814814,0.00018518518518518534,-3.7037037037035065e-05
2DN3,heme,27,-3.77,-0.13740740740740742,-0.004629629629629629,-3.7037037037035065e-05
2DN3,heme,28,-3.4,-0.12666666666666668,-0.00814814814814815,-3.7037037037035065e-05
2DN3,heme,29,-3.4,-0.1348148148148148,-0.000740740740740741,-3.7037037037035065e-05
2DN3,heme,30,-2.95,-0.11722222222222223,-0.009814814814814816,-3.7037037037035065e-05
2DN3,heme,31,-5.76,-0.17537037037037037,-0.003148148148148146,-3.7037037037035065e-05
2DN3,heme,32,-2.72,-0.11888888888888889,-0.003148148148148148,-3.7037037037035065e-05
2DN3,heme,33,-2.14,-0.10981481481481481,-0.0014814814814814808,-3.7037037037035065e-05
2DN3,heme,34,-2.29,-0.11314814814814815,-0.0016666666666666663,-3.7037037037035065e-05
2DN3,heme,35,-3.09,-0.1272222222222222,-0.0016666666666666666,-3.7037037037035065e-05
2DN3,heme,36,-5.15,-0.16111111111111112,-0.005370370370370368,-3.7037037037035065e-05
2DN3,heme,37,-5.59,-0.17425925925925925,-0.0005555555555555556,-3.7037037037035065e-05
2DN3,heme,38,-3.08,-0.12648148148148147,-0.0020370370370370373,-3.7037037037035065e-05
2DN3,heme,39,-5.82,-0.17462962962962963,-0.005370370370370371,-3.7037037037035065e-05
2DN3,heme,40,-4.71,-0.15888888888888889,-0.0005555555555555556,-3.7037037037035065e-05
2DN3,heme,41,-5.05,-0.15444444444444444,-0.011111111111111113,-3.7037037037035065e-05
2DN3,heme,42,-5.4,-0.17055555555555554,-0.0011111111111111118,-3.7037037037035065e-05
2DN3,heme,43,-2.92,-0.12481481481481481,-0.000740740740740741,-3.7037037037035065e-05
2DN3,heme,44,-2.63,-0.11925925925925926,-0.0009259259259259259,-3.7037037037035065e-05
2DN3,heme,45,-5.52,-0.17222222222222222,-0.0018518518518518521,-3.7037037037035065e-05
2DN3,heme,46,-1.26,-0.08685185185185185,-0.009444444444444445,-3.7037037037035065e-05
2DN3,heme,47,-5.82,-0.17185185185185187,-0.008333333333333335,-3.7037037037035065e-05
2DN3,heme,48,-3.5,-0.13314814814814815,-0.003518518518518519,-3.7037037037035065e-05
2DN3,heme,49,-2.53,-0.10944444444444444,-0.00814814814814815,-3.7037037037035065e-05
2DN3,heme,50,-4.02,-0.14,-0.007222222222222223,-3.7037037037035065e-05
2DN3,heme,51,-3.24,-0.12407407407407407,-0.008333333333333335,-3.7037037037035065e-05
2DN3,heme,52,-2.14,-0.10092592592592593,-0.009814814814814816,-3.7037037037035065e-05
2DN3,heme,53,-3.54,-0.13055555555555556,-0.007222222222222222,-3.7037037037035065e-05
2DN3,heme,54,-3.81,-0.12981481481481483,-0.012222222222222225,-3.7037037037035065e-05
2DN3,heme,55,-2.63,-0.11851851851851852,-0.002592592592592592,-3.7037037037035065e-05
2DN3,heme,56,-3.97,-0.13870370370370372,-0.00648148148148148,-3.7037037037035065e-05
2DN3,heme,57,-5.16,-0.16685185185185186,0.0,-3.7037037037035065e-05
2DN3,heme,58,-3.22,-0.12611111111111112,-0.005925925925925927,-3.7037037037035065e-05
2DN3,heme,59,-5.19,-0.16333333333333333,-0.004074074074074075,-3.7037037037035065e-05
2DN3,heme,60,-4.03,-0.13425925925925927,-0.012592592592592593,-3.7037037037035065e-05
2DN3,heme,61,-6.22,-0.18518518518518517,-0.0009259259259259263,-3.7037037037035065e-05
2DN3,heme,62,-1.25,-0.0937037037037037,-0.0003703703703703703,-3.7037037037035065e-05
2DN3,heme,63,-3.42,-0.1322222222222222,-0.0033333333333333335,-3.7037037037035065e-05
2DN3,heme,64,-4.06,-0.14444444444444443,-0.0025925925925925925,-3.7037037037035065e-05
2DN3,heme,65,-2.85,-0.1212962962962963,-0.0038888888888888888,-3.7037037037035065e-05
